table_id,source_file,record_scope,field_path,column_title,description,description_status,json_types,required_in_scope,nullable,repeatable,record_presence_count,record_count,value_count,example_json,linked_data_term,information_dimensions,current_editability,linked_art_candidate
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],properties.wijk1885,Wijk1885,Ward recorded for 1885 in the original GIS source.,curated,null;string,yes,yes,no,3143,3143,3143,"""A""",,space,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/locatiepunten1885.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,3143,3143,3143,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,null;object,yes,yes,no,69,69,69,null,https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,no,52,69,52,[],https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,40,69,40,"[[-55.15105103696605,5.825076627388309],[-55.15155331330936,5.82521485454431],[-55.15168145399872,5.825293392386178]]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,40,69,205,"[-55.15105103696605,5.825076627388309]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,no,no,yes,40,69,410,-55.15105103696605,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,no,no,no,52,69,52,"""MultiLineString""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,69,69,69,"{""id"":null,""Name"":""[naamloos]""}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,null,yes,yes,no,69,69,69,null,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],properties.Name,Name,Label supplied by the original GIS source feature.,curated,string,yes,no,no,69,69,69,"""[naamloos]""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1758map.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,69,69,69,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,null;object,yes,yes,no,69,69,69,"{""type"":""MultiLineString"",""coordinates"":[]}",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,no,63,69,63,[],https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,57,69,58,"[[-55.15705670647796,5.825744243784945],[-55.15647226947957,5.826526236951821]]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,57,69,351,"[-55.15705670647796,5.825744243784945]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,no,no,yes,57,69,702,-55.15705670647796,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,no,no,no,63,69,63,"""MultiLineString""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,69,69,69,"{""id"":null,""Name"":""[naamloos]""}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,null,yes,yes,no,69,69,69,null,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties.Name,Name,Label supplied by the original GIS source feature.,curated,string,yes,no,no,69,69,69,"""[naamloos]""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,69,69,69,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,null;object,yes,yes,no,134,134,134,null,https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,no,85,134,85,[],https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,84,134,90,"[[-55.16676691999346,5.834604260218155],[-55.16673488482119,5.834726200551591]]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,84,134,482,"[-55.16676691999346,5.834604260218155]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,no,no,yes,84,134,964,-55.16676691999346,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,no,no,no,85,134,85,"""MultiLineString""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,134,134,134,"{""id"":null,""Name"":""[naamloos]""}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,null,yes,yes,no,134,134,134,null,,identity,immutable-source,id / identified_by (Identifier)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],properties.Name,Name,Label supplied by the original GIS source feature.,curated,string,yes,no,no,134,134,134,"""[naamloos]""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1804map.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,134,134,134,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,object,yes,no,no,165,165,165,"{""type"":""MultiLineString"",""coordinates"":[[[-55.15105103696605,5.825076627388309],[-55.15068112990752,5.82500869270941],[-55.150354577828175,5.824971490573788],[-55.1497510765169...",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,no,165,165,165,"[[[-55.15105103696605,5.825076627388309],[-55.15068112990752,5.82500869270941],[-55.150354577828175,5.824971490573788],[-55.14975107651698,5.825521255466865],[-55.1494369251495,...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,165,165,171,"[[-55.15105103696605,5.825076627388309],[-55.15068112990752,5.82500869270941],[-55.150354577828175,5.824971490573788],[-55.14975107651698,5.825521255466865],[-55.1494369251495,5...",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,yes,no,yes,165,165,913,"[-55.15105103696605,5.825076627388309]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,yes,no,yes,165,165,1826,-55.15105103696605,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,165,165,165,"""MultiLineString""",@type,space;vocabulary,immutable-source,type / classified_as
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,165,165,165,"{""Name"":""[naamloos]"",""ID"":1}",https://purl.org/geojson/vocab#properties,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],properties.ID,ID,Identifier supplied by the original GIS source feature.,curated,integer,yes,no,no,165,165,165,1,,identity,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],properties.Name,Name,Label supplied by the original GIS source feature.,curated,string,yes,no,no,165,165,165,"""[naamloos]""",,content,immutable-source,
source-snapshot-fields,data/08-place-points-qgis/export20260619/streetsParamaribo1916map.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,165,165,165,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
