table_id,source_file,record_scope,field_path,column_title,description,description_status,json_types,required_in_scope,nullable,repeatable,record_presence_count,record_count,value_count,example_json,linked_data_term,information_dimensions,current_editability,linked_art_candidate
places,data/places-gazetteer.jsonld,@graph[],locationDescriptionOriginal,Location Description Original,Original source wording describing the location.,curated,null;string,yes,yes,no,9138,9138,9138,null,,space,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],locationPoint,Location Point,Whether this record represents a source-derived location point.,curated,boolean,no,no,no,3141,9138,3141,true,,space,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],modifiedAt,Modified At,Date of the latest saved editorial change.,curated,null;string,yes,yes,no,9138,9138,9138,null,,provenance;time,editor-managed,prov:Activity (editorial extension)
places,data/places-gazetteer.jsonld,@graph[],modifiedBy,Modified By,GitHub account responsible for the latest saved editorial change.,curated,null;string,yes,yes,no,9138,9138,9138,null,,provenance,editor-managed,prov:Activity carried_out_by (editorial extension)
places,data/places-gazetteer.jsonld,@graph[],names,Names,Source-qualified and editorial names associated with the place record.,curated,array,no,no,no,3143,9138,3143,"[{""text"":""Carmawippibo"",""language"":""nl"",""type"":""official"",""isPreferred"":true,""source"":""map-1930"",""sourceYear"":1930}]",,content,editor-managed,identified_by (Name) or AppellativeStatus
places,data/places-gazetteer.jsonld,@graph[],names[],Names,Source-qualified and editorial names associated with the place record.,curated,object,no,no,yes,3143,9138,3143,"{""text"":""Carmawippibo"",""language"":""nl"",""type"":""official"",""isPreferred"":true,""source"":""map-1930"",""sourceYear"":1930}",,content,editor-managed,identified_by (Name) or AppellativeStatus
places,data/places-gazetteer.jsonld,@graph[],names[].isPreferred,Is Preferred,Whether this name is the current preferred display name.,curated,boolean,no,no,yes,3143,9138,3143,true,,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],names[].language,Language,Language code for the associated textual value.,curated,string,no,no,yes,3143,9138,3143,"""nl""",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],names[].source,Source,Identifier of the source registry entry supporting this value.,curated,string,no,no,yes,3143,9138,3143,"""map-1930""",,source,editor-managed,referred_to_by + assertion provenance
places,data/places-gazetteer.jsonld,@graph[],names[].sourceYear,Source Year,Year in which the supporting source carries this value.,curated,integer,no,no,yes,3143,9138,3143,1930,,source;time,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],names[].text,Text,Literal form of a name or source transcription.,curated,string,no,no,yes,3143,9138,3143,"""Carmawippibo""",,content,editor-managed,identified_by[].content
places,data/places-gazetteer.jsonld,@graph[],names[].type,Type,Record or feature type used by the current application model.,curated,string,no,no,yes,3143,9138,3143,"""official""",,vocabulary,editor-managed,type / classified_as
places,data/places-gazetteer.jsonld,@graph[],placeType,Place Type,Vocabulary identifier classifying the structural type of this place.,curated,null;string,yes,yes,no,9138,9138,9138,null,,vocabulary,editor-managed,classified_as
places,data/places-gazetteer.jsonld,@graph[],prefLabel,Pref Label,Preferred human-readable label for the entity or concept.,curated,string,no,no,no,5995,9138,5995,"""District Coronie""",http://www.w3.org/2004/02/skos/core#prefLabel,vocabulary,editor-managed,_label + identified_by (Name)
places,data/places-gazetteer.jsonld,@graph[],productAssertions,Product Assertions,Source-qualified product statements over time.,curated,array,no,no,no,4200,9138,4200,"[{""id"":""product-almanakken-koffie-1818"",""value"":""koffie"",""source"":""almanakken"",""startYear"":1818,""endYear"":1821,""note"":null},{""id"":""product-almanakken-koffie-1825"",""value"":""koffi...",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],productAssertions[],Product Assertions,Source-qualified product statements over time.,curated,object,no,no,yes,759,9138,2286,"{""id"":""product-almanakken-koffie-1818"",""value"":""koffie"",""source"":""almanakken"",""startYear"":1818,""endYear"":1821,""note"":null}",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].endYear,End Year,Last year covered by the statement or interval.,curated,integer,no,no,yes,721,9138,1604,1821,,time,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].id,Id,Stable identifier used to address this record.,curated,string,no,no,yes,759,9138,2286,"""product-almanakken-koffie-1818""",,identity,editor-managed,id / identified_by (Identifier)
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].note,Note,Optional explanatory note about this value or assertion.,curated,null,no,yes,yes,759,9138,2286,null,,provenance,editor-managed,referred_to_by (LinguisticObject)
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].source,Source,Identifier of the source registry entry supporting this value.,curated,string,no,no,yes,759,9138,2286,"""almanakken""",,source,editor-managed,referred_to_by + assertion provenance
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].startYear,Start Year,First year covered by the statement or interval.,curated,integer,no,no,yes,759,9138,2286,1818,,time,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],productAssertions[].value,Value,Literal value assigned by the enclosing assertion.,curated,string,no,no,yes,759,9138,2286,"""koffie""",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],psurIds,Psur Ids,Identifiers assigned by the Suriname Plantation Dataset.,curated,array,yes,no,no,9138,9138,9138,[],,identity,editor-managed,identified_by (Identifier)
places,data/places-gazetteer.jsonld,@graph[],psurIds[],Psur Ids,Identifiers assigned by the Suriname Plantation Dataset.,curated,string,no,no,yes,918,9138,952,"""PSUR0001""",,identity,editor-managed,identified_by (Identifier)
places,data/places-gazetteer.jsonld,@graph[],replacedBy,Replaced By,Identifier of the record replacing this retired record.,curated,string,no,no,no,3141,9138,3141,"""https://data.surinametijdmachine.org/place/stm-1885-address-0266""",,provenance,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],sourceRecord,Source Record,Immutable locator for the original source-derived feature.,curated,object,no,no,no,3141,9138,3141,"{""dataset"":""08-place-points-qgis"",""layer"":""locatiepunten1885"",""featureIndex"":266}",,source,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],sourceRecord.dataset,Dataset,Dataset identifier used by an immutable source locator.,curated,string,no,no,no,3141,9138,3141,"""08-place-points-qgis""",,source,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],sourceRecord.featureIndex,Feature Index,Zero-based source feature position used as an immutable locator.,curated,integer,no,no,no,3141,9138,3141,266,,source,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],sourceRecord.layer,Layer,Layer identifier used by an immutable source locator.,curated,string,no,no,no,3141,9138,3141,"""locatiepunten1885""",,source,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],sources,Sources,Source registry identifiers associated with the record.,curated,array,yes,no,no,9138,9138,9138,"[""almanakken""]",,source,editor-managed,referred_to_by + assertion provenance
places,data/places-gazetteer.jsonld,@graph[],sources[],Sources,Source registry identifiers associated with the record.,curated,string,yes,no,yes,9138,9138,11062,"""almanakken""",,source,editor-managed,referred_to_by + assertion provenance
places,data/places-gazetteer.jsonld,@graph[],statusAssertions,Status Assertions,Source-qualified operational status statements over time.,curated,array,no,no,no,4339,9138,4339,"[{""id"":""status-almanakken-built-1818"",""status"":""built"",""source"":""almanakken"",""startYear"":1818,""note"":null}]",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[],Status Assertions,Source-qualified operational status statements over time.,curated,object,no,no,yes,888,9138,1603,"{""id"":""status-almanakken-built-1818"",""status"":""built"",""source"":""almanakken"",""startYear"":1818,""note"":null}",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].endYear,End Year,Last year covered by the statement or interval.,curated,integer,no,no,yes,337,9138,459,1847,,time,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].id,Id,Stable identifier used to address this record.,curated,string,no,no,yes,888,9138,1603,"""status-almanakken-built-1818""",,identity,editor-managed,id / identified_by (Identifier)
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].note,Note,Optional explanatory note about this value or assertion.,curated,null,no,yes,yes,888,9138,1603,null,,provenance,editor-managed,referred_to_by (LinguisticObject)
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].source,Source,Identifier of the source registry entry supporting this value.,curated,string,no,no,yes,888,9138,1603,"""almanakken""",,source,editor-managed,referred_to_by + assertion provenance
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].startYear,Start Year,First year covered by the statement or interval.,curated,integer,no,no,yes,888,9138,1603,1818,,time,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],statusAssertions[].status,Status,Operational or editorial status value.,curated,string,no,no,yes,888,9138,1603,"""built""",,content,editor-managed,
places,data/places-gazetteer.jsonld,@graph[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,9138,9138,9138,"""district""",,vocabulary,editor-managed,type / classified_as
